PERMCO,GVKEY,BOARD ID,Company,Ticker
15568,64223,9787,DXP ENTERPRISES INC,DXPE
46671,158055,550965,DYADIC INTERNATIONAL INC,DYAI
46671,158055,3022375,DYADIC INTERNATIONAL INC,DYAI
7062,4115,9793,DYCOM INDUSTRIES INC,DY
27382,4130,1678345,DYNASIL CORP OF AMERICA,DYSL
56857,35447,3064363,DYNATRACE INC,DT
6593,4124,9830,DYNATRONICS CORP,DYNT
44885,141496,9831,DYNAVAX TECHNOLOGIES CORP,DVAX
57343,36911,3268017,DYNE THERAPEUTICS INC,DYN
30052,25495,934634,DYNEGY INC,DYN.2
30882,25495,9833,DYNEGY INC,DYN.2
30882,25495,934634,DYNEGY INC,DYN.2
21478,14403,9834,DYNEX CAPITAL INC,DX
57171,36732,3242276,E MERGE TECHN ACQ CORP,ETAC
14915,63501,11117,E TRADE FINANCIAL CORP,ETFC
55704,27907,2530134,E.L.F. BEAUTY INC,ELF
17183,111721,9876,EAGLE BANCORP INC/MD,EGBN
53402,133764,1649039,EAGLE BANCORP MONTANA INC,EBMT
46849,163685,783042,EAGLE BULK SHIPPING INC,EGLE
56005,32238,2685870,EAGLE FINANCIAL BANCORP,EFBI
30381,30032,606143,EAGLE MATERIALS INC,EXP
54736,19784,2043752,EAGLE PHARMACEUTICALS INC,EGRX
57436,37080,3283934,EARGO INC,EAR
677,22671,1716439,EARTHSTONE ENERGY INC,ESTE
16402,118042,9926,EAST WEST BANCORP INC,EWBC
55181,22674,2214692,EASTERLY GOVERNMENT PPTYS,DEA
57369,36633,3284842,EASTERN BANKSHARES INC,EBC
20622,4186,9931,EASTERN CO,EML
20625,4193,9938,EASTGROUP PROPERTIES,EGP
32019,4193,9938,EASTGROUP PROPERTIES,EGP
30070,29392,9940,EASTMAN CHEMICAL CO,EMN
20626,4194,9941,EASTMAN KODAK CO,KODK
20626,4194,2004765,EASTMAN KODAK CO,KODK
56046,18398,2689324,EASTSIDE DISTILLING INC,EAST
1451,4201,9963,EATON VANCE CORP,EV
16285,114524,9989,EBAY INC,EBAY
58199,38339,3382146,EBET INC,EBET
9312,13480,9992,EBIX INC,EBIX
59457,37820,2456770,ECARX HOLDINGS INC,ECX
59335,40855,3553019,ECB BANCORP INC,ECBK
16236,112774,10015,ECHELON CORP,ELON
53247,179957,1584106,ECHO GLOBAL LOGISTICS INC,ECHO
52887,179202,1061516,ECHOSTAR CORP,SATS
1467,4213,10036,ECOLAB INC,ECL
20631,13128,10039,ECOLOGY AND ENVIRONMENT INC,EEI
55228,19350,2235663,ECO-STIM ENERGY SOLUTIONS,ESESQ
56079,32285,2707495,ECOVYST INC,ECVT
55489,35321,1649971,EDESA BIOTECH INC,EDSA
14987,63667,10104,EDGEWATER TECHNOLOGY INC,EDGW
36954,133367,10651,EDGEWELL PERSONAL CARE CO,EPC
36954,133367,2300928,EDGEWELL PERSONAL CARE CO,EPC
58096,38467,3373086,EDGEWISE THERA INC,EWTX
52378,177315,882512,EDGIO INC,EGIO
59290,40016,3529879,EDIBLE GARDEN AG INC,EDBL
21543,9846,10130,EDISON INTERNATIONAL,EIX
55521,26874,2403688,EDITAS MEDICINE INC,EDIT
46095,161953,551005,EDUCATION REALTY TRUST INC,EDR.1
1477,4225,10148,EDUCATIONAL DEVELOPMENT CORP,EDUC
36952,133366,10156,EDWARDS LIFESCIENCES CORP,EW
57761,39510,3325516,EFFECTOR THERAPEUTICS INC,EFTR
17135,124036,1728636,EGAIN CORP,EGAN
51306,174389,930405,EHEALTH INC,EHTH
56403,33641,2829195,EIDOS THERAPEUTICS INC,EIDX.
54714,27046,2039686,EIGER BIOPHARMACEUTICALS INC,EIGR
55669,17727,2503443,EKSO BIONICS HOLDINGS INC,EKSO
1507,4241,10267,EL PASO ELECTRIC CO,EE.2
54960,21124,2128046,EL POLLO LOCO HOLDINGS INC,LOCO
1830,16878,12507,ELAH HOLDINGS INC,ELLH
55233,16878,12507,ELAH HOLDINGS INC,ELLH
55233,16878,2238605,ELAH HOLDINGS INC,ELLH
56498,33955,2918725,ELANCO ANIMAL HLTH INC,ELAN
56535,34243,2924705,ELASTIC NV,ESTC
43851,26539,10309,ELDORADO GOLD CORP,EGO
6507,4274,10351,ELECTRO SCIENTIFIC INDS INC,ESIO
56402,33614,2830523,ELECTROCORE INC,ECOR
53490,185125,1657568,ELECTROMED INC,ELMD
10303,16721,10364,ELECTRONIC ARTS INC,EA
11729,25774,10331,ELECTRONICS FOR IMAGING INC,EFII
1513,4275,10377,ELECTRO-SENSORS INC,ELSE
55309,23721,2648036,ELECTRUM SPECIAL ACQUISITION,ELEC
55031,31301,2147307,ELEDON PHARMACEUTICALS INC,ELDN
54703,315318,2005381,ELEMENT SOLUTIONS INC,ESI
42273,145046,2273,ELEVANCE HEALTH INC,ELV
55907,26509,2644461,ELEVATE CREDIT INC,ELVT
58447,39060,3412590,ELEVATION ONCOL INC,ELEV
57905,20307,3342245,ELICIO THERAPEUTICS INC,ELTX
58660,39271,3434212,ELIEM THERAPEUTICS INC,ELYM
36760,106261,10424,ELITE PHARMACEUTICALS INC,ELTP
53707,186955,1699093,ELLIE MAE INC,ELLI
53520,183902,1612297,ELLINGTON FINANCIAL INC,EFC
53520,183902,1666094,ELLINGTON FINANCIAL INC,EFC
54390,17866,1949523,ELLINGTON RESIDENTIAL MTG,EARN
12154,28303,10435,ELLIS PERRY INTL INC,PERY
21889,11301,33104,ELME COMMUNITIES,ELME
8158,17987,10442,ELMIRA SVGS BANK ELMIRA/NY,ESBK
43166,32858,2811093,ELOXX PHARMACEUTICALS INC,ELOX
57426,36985,3278922,ELUTIA INC,ELUT
36953,114698,10474,EMAGIN CORP,EMAN
57688,37607,3328576,EMBARK TECHNOLOGY INC,EMBK
59217,41050,3522593,EMBECTA CORP,EMBC
5300,16716,10499,EMC INSURANCE GROUP INC,EMCI
53285,64193,1651158,EMCLAIRE FINANCIAL CORP,EMCF
2482,6223,10503,EMCOR GROUP INC,EME
14268,6223,10503,EMCOR GROUP INC,EME
15374,64637,10504,EMCORE CORP,EMKR
55908,30998,2652039,EMERALD HOLDING INC,EEX
52934,279431,893921,EMEREN GROUP LTD,SOL
54391,17628,1951106,EMERGE ENERGY SERVICES LP,EMESQ
51421,176022,550958,EMERGENT BIOSOLUTIONS INC,EBS
53666,185416,1686767,EMERGENT CAPITAL INC,EMGCQ
20643,4321,10535,EMERSON ELECTRIC CO,EMR
1519,4322,10536,EMERSON RADIO CORP,MSN
56009,35472,1007328,EMMAUS LIFE SCIENCES INC,EMMA
28344,15337,10557,EMMIS CORP,EMMS
59238,26028,3515835,EMPIRE PETROLEUM CORP,EP
12543,29129,1572,EMPIRE RESORTS INC,NYNY
54580,170714,1990087,EMPIRE STATE REALTY TR INC,ESRT
51635,176591,957703,EMPLOYERS HOLDINGS INC,EIG
53969,107350,896939,EMX ROYALTY CORP,EMX
58704,38753,3450173,ENACT HOLDINGS INC,ACT
54351,16269,1941712,ENANTA PHARMACEUTICALS INC,ENTA
43627,150838,531213,ENBRIDGE ENERGY MGMT LLC,EEQ
29374,24810,10606,ENBRIDGE ENERGY PRTNRS  -LP,EEP
2381,6135,10607,ENBRIDGE INC,ENB
14758,63122,10613,ENCISION INC,ECIA
14758,63122,1563455,ENCISION INC,ECIA
8596,12589,14523,ENCOMPASS HEALTH CORP,EHC
16641,121815,483759,ENCORE CAPITAL GROUP INC,ECPG
11621,25572,10622,ENCORE WIRE CORP,WIRE
58181,35245,3388387,ENDEAVOR GROUP HOLDINGS,EDR
51636,107245,825295,ENDEAVOUR SILVER CORP,EXK
53675,185428,1686569,ENDOCYTE INC,ECYT
14737,63083,622730,ENDOLOGIX INC,ELGXQ
55938,29418,2655652,ENDRA LIFE SCIENCES INC,NDRA
54604,197559,2000830,ENDURANCE INTL GRP HLDGS INC,EIGI
20649,4351,10644,ENERGEN CORP,EGN
55292,23083,2300928,ENERGIZER HOLDINGS INC,ENR
54798,19977,2057832,ENERGOUS CORP,WATT
13276,30614,11733,ENERGY FOCUS INC,EFOI
13276,30614,2132753,ENERGY FOCUS INC,EFOI
54670,107712,911944,ENERGY FUELS INC,UUUU
53059,179738,1076659,ENERGY RECOVERY INC,ERII
51092,174282,1013048,ENERGY SERVICES OF AMER CORP,ESOA
51092,174282,3519757,ENERGY SERVICES OF AMER CORP,ESOA
50309,165649,820219,ENERGY TRANSFER LP,ET
31664,141720,14695,ENERGY TRANSFER PARTNERS -LP,ETP
31664,141720,115362,ENERGY TRANSFER PARTNERS -LP,ETP
57868,37937,3340873,ENERGY VAULT HOLDINGS INC,NRGV
55862,184006,2626208,ENERGY XXI GULF COAST INC,EGC
54913,183144,20703,ENERJEX RESOURCES INC,ENRJ
323,1706,729,ENERPAC TOOL GROUP CORP,EPAC
41005,20214,605072,ENERPLUS CORP,ERF
45380,160893,631381,ENERSYS,ENS
58780,39684,3465747,ENFUSION INC,ENFN
58758,39526,3454058,ENGAGESMART LLC,ESMT
34783,61971,665173,ENGLOBAL CORP,ENG
59303,41366,3544217,ENHABIT INC,EHAB
43790,150277,564256,ENLINK MIDSTREAM PARTNERS LP,ENLK
57052,36204,3180668,ENLIVEN THERAPEUTICS INC,ELVN
20653,4390,10724,ENNIS INC,EBF
55047,189517,2167195,ENOVA INTERNATIONAL INC,ENVA
53008,179577,90107,ENOVIS CORP,ENOV
57654,39251,3306369,ENOVIX CORP,ENVX
54026,187450,1810090,ENPHASE ENERGY INC,ENPH
43159,148950,80987,ENPRO INDUSTRIES INC,NPO
377,185323,2052610,ENSERVCO CORP,ENSV
52858,178803,141377,ENSIGN GROUP INC,ENSG
52416,272699,932520,ENSYNC INC,ESNC
56175,39160,2737504,ENSYSCE BIOSCIENCES INC,ENSC
56520,34016,2920509,ENTASIS THRPTCS HLDNG,ETTX
55074,187721,2165364,ENTEGRA FINANCIAL CORP,ENFC
37932,137573,10744,ENTEGRIS INC,ENTG
21201,7366,10750,ENTERGY CORP,ETR
46272,118525,735005,ENTERPRISE BANCORP INC/MA,EBTC
46273,117141,550955,ENTERPRISE FINL SERVICES CP,EFSC
34829,112876,10762,ENTERPRISE PRODCT PARTNRS LP,EPD
58895,39869,3470013,ENTRADA THERAPUTIS INC,TRDA
38389,137943,10784,ENTRAVISION COMMUNICATIONS,EVC
46990,64517,748061,ENTREE RESOURCES LTD,ERLFF
7978,12096,9137,ENVELA CORP,ELA
13950,37640,2730376,ENVERIC BIOSCIENCES INC,ENVB
53461,184576,1655175,ENVESTNET INC,ENV
20884,5496,14365,ENVIRI CORP,NVRI
6252,4415,10826,ENVIRONMENTAL TECTONICS CORP,ETCC
15867,65967,2122,ENVISION HEALTHCARE CORP,EVHC
15867,65967,2575125,ENVISION HEALTHCARE CORP,EVHC
56875,35497,3082795,ENVISTA HOLDINGS CORP,NVST
55240,23296,2240895,ENVIVA INC,EVA
56373,32396,2823436,ENVVENO MEDICAL CORPORATION,NVNO
1557,4418,10841,ENZO BIOCHEM INC,ENZ
6863,4409,10842,ENZON PHARMACEUTICALS INC,ENZN
22113,16478,10844,EOG RESOURCES INC,EOG
57075,37392,3195091,EOS ENERGY ENTERPRISES INC,EOSE
54697,18660,2035850,EP ENERGY CORP,EPEGQ
53983,187697,1796199,EPAM SYSTEMS INC,EPAM
58095,38110,3374005,EPICQUEST EDU GROUP INTL LTD,EEIQ
54410,17808,1955677,EPIZYME INC,EPZM
15147,63986,10868,EPLUS INC,PLUS
32145,65710,10771,EPR PROPERTIES,EPR
56645,178674,1967739,EPSILON ENERGY LTD,EPSN
58198,38187,3378098,EQRX INC,EQRX
20662,4430,10909,EQT CORP,EQT
20659,4423,10896,EQUIFAX INC,EFX
56561,34164,2928019,EQUILLIUM INC,EQ
38419,138743,10899,EQUINIX INC,EQIX
56883,18351,1986971,EQUINOX GOLD CORP,EQX
55354,165513,2385232,EQUITABLE FINANCIAL CORP,EQFN
56352,32767,2815062,EQUITABLE HOLDINGS INC,EQH
55480,26347,2360939,EQUITY BANCSHARES INC,EQBK
20894,13579,15148,EQUITY COMMONWEALTH,EQC
29758,27875,19596,EQUITY LIFESTYLE PPTYS INC,ELS
29940,28733,10928,EQUITY RESIDENTIAL,EQR
29565,25709,866501,EQUUS TOTAL RETURN INC,EQS
58504,39198,3423221,ERASCA INC,ERAS
14013,61380,10960,ERIE INDEMNITY CO,ERIE
53269,184652,1602747,ERIN ENERGY CORP,ERINQ
59218,41059,3523558,ESAB CORP,ESAB
1582,4448,10992,ESCALADE INC,ESCA
11697,25711,10993,ESCALON MEDICAL CORP,ESMC
26113,23224,10995,ESCO TECHNOLOGIES INC,ESE
54427,18162,1961087,ESPERION THERAPEUTICS INC,ESPR
20666,4450,11037,ESPEY MFG & ELECTRONICS CORP,ESP
55987,31606,2673113,ESQUIRE FINCL HOLD INC,ESQ
57358,39875,3268834,ESS TECH INC,GWH
52134,176703,1350365,ESSA BANCORP INC,ESSA
55353,22964,2212154,ESSA PHARMA INC,EPIX
5203,10981,32157,ESSENDANT INC,ESND
5203,10981,2987104,ESSENDANT INC,ESND
54598,18745,2004438,ESSENT GROUP LTD,ESNT
56430,33684,2829765,ESSENTIAL PPT RLTY TST,EPRT
21397,8542,24338,ESSENTIAL UTILITIES INC,WTRG
30421,30293,11060,ESSEX PROPERTY TRUST,ESS
31196,61567,11074,ESTEE LAUDER COMPANIES INC,EL
20671,4460,11076,ESTERLINE TECHNOLOGIES CORP,ESL
11101,38496,22670,ETERNA THERAPEUTICS INC,ERNA
29780,23252,11099,ETHAN ALLEN INTERIORS INC,ETD
56588,33997,2943565,ETON PHARMACEUTICALS,ETON
55229,23238,2236759,ETSY INC,ETSY
15376,64536,11239,EURONET WORLDWIDE INC,EEFT
58661,39365,3433124,EUROPEAN WAX CENTER INC,EWCZ
1583,4467,11277,EVANS & SUTHERLAND CMP CORP,ESCC
41815,65176,11278,EVANS BANCORP INC,EVBN
57584,37373,3298961,EVE HOLDING INC,EVEX
56371,33444,2814691,EVELO BIOSCIENCES INC,EVLO
56499,34076,2917957,EVENTBRITE INC,EB
55692,27874,2524449,EVERBRIDGE INC,EVBG
58562,38924,3416356,EVERCOMMERCE INC,EVCM
51094,174744,502603,EVERCORE INC,EVR
30970,61388,11292,EVEREST GROUP LTD,EG
21035,6338,33357,EVERGY INC,EVRG
21035,6338,2824528,EVERGY INC,EVRG
47428,163678,828012,EVERI HOLDINGS INC,EVRI
56405,33694,2833865,EVERQUOTE INC,EVER
21299,7970,22660,EVERSOURCE ENERGY,ES
55754,28087,2538972,EVERSPIN TECHNOLOGIES INC,MRAM
54361,185375,1945763,EVERTEC INC,EVTC
57299,39159,3274937,EVGO INC,EVGO
3080,7295,9662,EVI INDUSTRIES INC,EVI
36370,7295,9662,EVI INDUSTRIES INC,EVI
56958,33798,3108815,EVMO INC,YAYO
56355,33533,2819136,EVO PAYMENTS INC,EVOP
54555,18173,1987460,EVOKE PHARMA INC,EVOK
55326,23818,2292952,EVOLENT HEALTH INC,EVH
56270,32919,2774053,EVOLUS INC,EOLS
14518,62626,917978,EVOLUTION PETROLEUM CORP,EPM
57181,39280,3242281,EVOLV TECHNOLOGIES HOLDINGS,EVLV
51957,175271,888048,EVOLVE TRANSITION INFRAST LP,SNMP
56118,32610,2723947,EVOQUA WATER TECH,AQUA
9842,14535,27366,EW SCRIPPS  -CL A,SSP
31806,14535,27366,EW SCRIPPS  -CL A,SSP
41157,141277,11340,EXACT SCIENCES CORP,EXAS
56895,26528,3083547,EXAGEN INC,XGN
2978,7422,11364,EXCO RESOURCES INC,EXCE
2978,7422,2751264,EXCO RESOURCES INC,EXCE
16277,7422,11364,EXCO RESOURCES INC,EXCE
55174,32074,2208290,EXELA TECHNOLOGIES INC,XELA
14712,63026,32496,EXELED HOLDINGS INC,ELED
37154,133885,11375,EXELIXIS INC,EXEL
21396,8539,11376,EXELON CORP,EXC
37715,137377,11388,EXFO INC,EXFO
56837,33499,3065338,EXICURE INC,XCUR
51308,162449,791669,EXLSERVICE HOLDINGS INC,EXLS
54334,17012,1930635,EXONE CO,XONE.1
56372,18875,2818767,EXP WORLD HOLDINGS INC,EXPI
17323,126296,770141,EXPEDIA GROUP INC,EXPE
47013,126296,770141,EXPEDIA GROUP INC,EXPE
7232,4494,11401,EXPEDITORS INTL WASH INC,EXPD
58912,39895,3473797,EXPENSIFY INC,EXFY
59275,40849,3522600,EXPION360 INC,XPON
10724,23027,11410,EXPONENT INC,EXPO
53406,184323,1642860,EXPRESS INC,EXPR
11569,25356,11414,EXPRESS SCRIPTS HOLDING CO,ESRX
11569,25356,2967480,EXPRESS SCRIPTS HOLDING CO,ESRX
54504,206243,1971653,EXPRO GROUP HOLDINGS N V,XPRO
14228,19163,2009179,EXTENDED STAY AMERICA INC,STAY
14228,19163,2009180,EXTENDED STAY AMERICA INC,STAY
28217,13992,11422,EXTENDICARE INC,EXETF
28217,13992,947410,EXTENDICARE INC,EXETF
55424,23864,2359510,EXTERRAN CORP,EXTN
45469,160479,600874,EXTRA SPACE STORAGE INC,EXR
55761,27677,2541629,EXTRACTION OIL & GAS INC,XOG
55761,27677,3333414,EXTRACTION OIL & GAS INC,XOG
16466,119574,11426,EXTREME NETWORKS INC,EXTR
20678,4503,11430,EXXON MOBIL CORP,XOM
56231,32861,2767032,EYENOVIA INC,EYEN
46110,253527,1091558,EYEPOINT PHARMACEUTICALS INC,EYPT
11099,24430,11444,EZCORP INC  -CL A,EZPW
58720,38932,3448963,EZFILL HOLDINGS INC,EZFL
8534,18049,12170,F N B CORP/FL,FNB
55564,27215,3588816,F&G ANNUITIES & LIFE INC,FG
59433,27215,3588816,F&G ANNUITIES & LIFE INC,FG
58520,39061,3422269,F45 TRAINING HLDNGS INC,FXLV
16561,121077,11468,F5 INC,FFIV
53445,179583,1649716,FABRINET,FN
31661,63172,11485,FACTSET RESEARCH SYSTEMS INC,FDS
9360,13824,11499,FAIR ISAAC CORP,FICO
43793,16428,11506,FAIRFAX FINANCIAL HOLDINGS,FRFHF
55048,185277,2154427,FAIRMOUNT SANTROL HOLDINGS,FMSA
13180,30398,11530,FALCONSTOR SOFTWARE INC,FALC
13180,30398,2706028,FALCONSTOR SOFTWARE INC,FALC
57606,37493,3306739,FAR PEAK ACQUISITION CORP,FPAC
57184,39318,3238149,FARADAY FUTURE INTELLIGENT,FFIE
1632,4579,11577,FARMER BROS CO,FARM
55935,112572,2655905,FARMERS & MERCHANTS BCP/OH,FMAO
8788,18110,11582,FARMERS CAPITAL BANK CORP,FFKT
53882,29855,1723637,FARMERS NATL BANC CORP/OH,FMNB
34803,112005,31174,FARMHOUSE INC,FMHS
54804,19526,2060758,FARMLAND PARTNERS INC,FPI
15692,65421,11590,FARO TECHNOLOGIES INC,FARO
9440,14225,11608,FASTENAL CO,FAST
56722,35120,3033121,FASTLY INC,FSLY
56093,32592,2717248,FAT BRANDS INC,FAT
54605,18562,1990083,FATE THERAPEUTICS INC,FATE
57884,37817,3341781,FATHOM DIGITAL MANUFACT CORP,FATH
57172,36084,3242293,FATHOM HOLDINGS INC,FTHM
17667,106404,11619,FAUQUIER BANKSHARES INC,FBSS
57916,37779,3351268,FAZE HOLDINGS INC,FAZE
55705,27871,2524562,FB FINANCIAL CORP,FBK
31689,63288,11629,FBL FINANCIAL GROUP INC-CL A,FFG
54983,187252,2130282,FCB FINANCIAL HOLDINGS INC,FCB
10349,19692,31080,FEC RESOURCES INC,FECOF
28392,15153,11644,FEDERAL AGRICULTURE MTG CP,AGM
22096,15208,11646,FEDERAL HOME LOAN MORTG CORP,FMCC
56609,34291,2963893,FEDERAL LIFE GROUP IN,FLFG
20695,4601,11648,FEDERAL NATIONAL MORTGA ASSN,FNMA
20697,4605,11649,FEDERAL REALTY INVESTMENT TR,FRT
20698,4608,11652,FEDERAL SIGNAL CORP,FSS
34765,66731,11661,FEDERATED HERMES INC,FHI
1685,4598,11664,FEDEX CORP,FDX
16310,115766,253,FEDNAT HOLDING COMPANY,FNHCQ
58448,38829,3408514,FEMASYS INC,FEMY
45857,143909,71572,FENNEC PHARMACEUTICALS INC,FENC
30422,13962,11697,FERRELLGAS PARTNERS  -LP,FGPR
20699,4622,11700,FERRO CORP,FOE
56095,31839,2714129,FFBW INC,FFBW
14499,62575,11711,FFD FINANCIAL CORP,FFDF
54828,19528,2058282,FG FINANCIAL GROUP INC,FGF
30943,61285,3440,FG GROUP HOLDINGS INC,FGH
59111,39627,3500745,FGI INDUSTRIES LTD,FGI
53844,187041,1713931,FHC HOLDINGS CORP,FRANQ
43797,21132,1821,FIBROCELL SCIENCE INC,FCSC
54392,21132,1953385,FIBROCELL SCIENCE INC,FCSC
55110,21901,2166858,FIBROGEN INC,FGEN
54671,18635,2023447,FIDELITY & GUARANTY LIFE,FGL
56094,18182,2710972,FIDELITY D & D BANCORP INC,FDBC
41673,165993,6382,FIDELITY NATIONAL INFO SVCS,FIS
47864,165264,916730,FIDELITY NATL FINL FNF GROUP,FNF
13403,30888,532290,FIDELITY SOUTHERN CORP,LION.1
53821,187483,1914795,FIDUS INVESTMENT CORP,FDUS
1545,106418,11769,FIELDPOINT PETROLEUM CORP,FPPP
54061,187833,1818293,FIESTA RESTAURANT GROUP INC,FRGI
1741,4640,324,FIFTH THIRD BANCORP,FITB
58258,38770,3397985,FIGS INC,FIGS
58182,38618,3018103,FINANCE OF AMERICA COMPANIES,FOA
53369,184009,1633883,FINANCIAL ENGINES INC,FNGN
16609,121713,11826,FINANCIAL INSTITUTIONS INC,FISI
58098,38389,3368941,FINCH THERA GRP INC,FNCH
17342,126417,11887,FINISAR CORP,FNSR
11565,25357,11888,FINISH LINE INC  -CL A,FINL
51805,18108,2067287,FINJAN HOLDINGS INC,FNJN
58943,107644,3472179,FINWARD BANCORP,FNWD
58941,39263,3477620,FINWISE BANCORP,FINW
21113,6791,578078,FIRST ACCEPTANCE CORP,FACO
52860,179003,1590426,FIRST ADVANTAGE BANCORP,FABK
58320,39048,3411040,FIRST ADVANTAGE CORP,FA
53407,184899,1645838,FIRST AMERICAN FINANCIAL CP,FAF
16649,111940,186,FIRST BANCORP INC/ME,FNLC
16464,119436,29,FIRST BANCORP INDIANA INC,FBPI
8889,16821,30,FIRST BANCORP P R,FBP
9141,16777,28,FIRST BANCORP/NC,FBNC
12721,29466,31,FIRST BANCSHARES INC/MO,FBSI
50731,152049,31,FIRST BANCSHARES INC/MS,FBMS
54651,177009,2010881,FIRST BANK,FRBA
16290,18329,40,FIRST BUSEY CORP,BUSE
47877,165284,882840,FIRST BUSINESS FINL SRV INC,FBIZ
16367,117034,47,FIRST CAPITAL INC,FCAP
56362,19815,2834312,FIRST CHOICE BANCORP,FCBP
8674,4690,59,FIRST CITIZENS BANCSH  -CL A,FCNCA
41388,26071,72,FIRST CMNTY BANCSHARES INC,FCBC
29505,18241,71,FIRST COMMONWLTH FINL CP/PA,FCF
43845,112295,1284039,FIRST COMMUNITY CORP/SC,FCCO
53820,186344,1709786,FIRST CONNECTICUT BANCORP,FBNK.1
29476,25157,83,FIRST DATA CORP,FDC
29476,25157,2354612,FIRST DATA CORP,FDC
55419,25157,83,FIRST DATA CORP,FDC
55419,25157,2354612,FIRST DATA CORP,FDC
53400,184735,1648837,FIRST EAGLE ALTERNATIVE CAPI,FCRD
46561,63936,1564,FIRST FED NOR MICH BANCORP,FFNM
11371,18276,114,FIRST FINANCIAL CORP/IN,THFF
52773,178545,1051282,FIRST FINANCIAL NORTHWEST,FFNW
6736,17195,112,FIRST FINL BANCORP INC/OH,FFBC
12525,29101,113,FIRST FINL BANKSHARES INC,FFIN
55109,20677,2165093,FIRST FOUNDATION INC,FFWM
55481,108979,2360273,FIRST GUARANTY BANCSHARES,FGBI
1717,4707,123,FIRST HARTFORD CORP,FHRT
55670,27665,2503084,FIRST HAWAIIAN INC,FHB
1856,4737,233,FIRST HORIZON CORP,FHN
30423,30384,130,FIRST INDL REALTY TRUST INC,FR
54332,162293,1934678,FIRST INTERNET BANCORP,INBK
53368,184167,1635433,FIRST INTERSTATE BANCSYSTEM,FIBK
8879,18307,197,FIRST LONG ISLAND CORP,FLIC
53608,108768,1203976,FIRST MAJESTIC SILVER CORP,AG
10218,16845,148,FIRST MERCHANTS CORP,FRME
54861,29994,2067289,FIRST MID BANCSHARES INC,FMBH
5908,11896,151,FIRST MIDWEST BANCORP INC,FMBI
56701,66355,3022458,FIRST NATIONAL CORP/VA,FXNC
16302,115516,191,FIRST NILES FINANCIAL INC,FNFI
55170,22975,2226780,FIRST NORTHWEST BANCRP,FNWB
8523,14275,1676104,FIRST REPUBLIC BANK,FRCB
53609,14275,1676104,FIRST REPUBLIC BANK,FRCB
15556,65003,212,FIRST ROBINSON FINANCIAL CP,FRFC
53097,180958,1350027,FIRST SAVINGS FINANCIAL GP,FSFG
56827,34937,3076499,FIRST SEACOAST BANCORP INC,FSEA
51447,175404,897123,FIRST SOLAR INC,FSLR
11691,18358,239,FIRST UNITED CORP,FUNC
37750,66597,1042786,FIRST US BANCSHARES INC,FUSB
58853,39595,3457989,FIRST WATCH RESTAURA GRO INC,FWRG
55744,27699,2313066,FIRST WAVE BIOPHARMA INC,FWBI
55744,27699,2540978,FIRST WAVE BIOPHARMA INC,FWBI
56459,33704,2885272,FIRST WSTRN FINNCIL INC,MYFW
10905,24157,50,FIRSTCASH HOLDINGS INC,FCFS
21326,8099,11964,FIRSTENERGY CORP,FE
55248,24116,2291998,FIRSTSERVICE CORP,FSV
57435,37191,3290812,FISCALNOTE HOLDINGS INC,NOTE
8598,12635,11985,FISERV INC,FI
56480,37318,2897876,FISKER INC,FSR
55284,23856,2297491,FITBIT INC,FIT
54146,171141,1874195,FIVE BELOW INC,FIVE
55958,31108,2655411,FIVE POINT HOLDINGS LLC,FPH
54558,18430,1984469,FIVE PRIME THERAPEUTICS INC,FPRX
58291,38634,3390478,FIVE STAR BANCORP,FSBC
54820,19908,2059180,FIVE9 INC,FIVN
15454,64699,12030,FLAGSTAR BANCORP INC,FBC
20733,4759,12041,FLANIGANS ENTERPRISES INC,BDL
53610,184700,1677118,FLEETCOR TECHNOLOGIES INC,FLT
43709,126010,12093,FLEXIBLE SOLUTIONS INTL INC,FSI
54737,19511,2043762,FLEXION THERAPEUTICS INC,FLXN
55788,178907,2565789,FLEXSHOPPER INC,FPAY
1768,4771,12099,FLEXSTEEL INDUSTRIES INC,FLXS
12214,28477,12112,FLIR SYSTEMS INC,FLIR
55909,22155,2651424,FLOOR & DECOR HLDGS,FND
58290,38075,3392209,FLORA GRWT CORP,FLGC
46992,28347,12144,FLOTEK INDUSTRIES INC,FTK
20743,4809,12151,FLOWERS FOODS INC,FLO
41367,4809,12151,FLOWERS FOODS INC,FLO
1425,4108,12153,FLOWSERVE CORP,FLS
58782,39751,3469382,FLUENCE ENERGY INC,FLNC
52838,183799,1601752,FLUENT INC,FLNT
20745,4818,12159,FLUOR CORP,FLR
41080,4818,12159,FLUOR CORP,FLR
14157,61585,12160,FLUSHING FINANCIAL CORP,FFIC
57232,11703,3249012,FLUX POWER HOLDINGS INC,FLUX
58233,38739,3397352,FLYWIRE CORP,FLYW
20681,4510,12164,FMC CORP,FMC
55917,18247,2646954,FNB BANCORP CALIF,FNBG
56297,113978,2787687,FNCB BANCORP INC,FNCB
56444,31295,2890993,FOCUS FINANCL PRTNR INC,FOCS
58662,21295,3443104,FOCUS UNIVERSAL INC,FCUV
57438,37135,3287839,FOGHORN THERAPEUTICS INC,FHTX
55310,189462,2297988,FOGO DE CHAO INC,FOGO.1
5152,4826,12212,FONAR CORP,FONR
21936,11584,12240,FOOT LOCKER INC,FL
53870,180145,1670284,FORBES ENERGY SERVICES LTD,FLSS
20750,4839,12262,FORD MOTOR CO,F
56096,32557,2719470,FORESCOUT TECH INC,FSCT
