permco,gvkey,boardid,company,ticker,ggroup,gsector,sic,state
54481,17910,1967535,NIGHTHAWK BIOSCIENCES INC,NHWK,3520,35,2836,NC
54401,17928,1951118,IQVIA HOLDINGS INC,IQV,3520,35,8731,NC
54419,17931,1953651,PORTOLA PHARMACEUTICALS INC,PTLA,3520,35,2836,CA
54469,17933,1967181,PHILLIPS 66 PARTNERS LP,PSXP,1010,10,4610,TX
54513,17934,1969513,SPROUTS FARMERS MARKET,SFM,3010,30,5411,AZ
8158,17987,10442,ELMIRA SVGS BANK ELMIRA/NY,ESBK,4010,40,6035,NY
54424,17998,1959389,BLUEBIRD BIO INC,BLUE,3520,35,2836,MA
54400,18003,1953917,PLY GEM HOLDINGS INC,PGEM,2010,20,2430,NC
54909,18004,2077404,CENTURY COMMUNITIES INC,CCS,2520,25,1531,CO
54432,18009,1961075,NANOSTRING TECHNOLOGIES INC,NSTG,3520,35,2835,WA
54602,18036,2000816,COMMSCOPE HOLDING CO INC,COMM,4520,45,3663,NC
46103,18037,6935,CITIZENS & NORTHERN CORP,CZNC,4010,40,6020,PA
9999,18040,26088,REPUBLIC FIRST BANCORP INC,FRBK,4010,40,6020,PA
54433,18043,1962516,NEWS CORP,NWSA,5020,50,2711,NY
54431,18047,1961771,NOODLES & CO,NDLS,2530,25,5812,CO
8534,18049,12170,F N B CORP/FL,FNB,4010,40,6020,PA
54456,18066,1961476,TELARIA INC,TLRA,4510,45,7370,NY
59384,41623,2063117,BLUEROCK HOMES TRST INC,BHM,6010,60,6798,NY
54471,18071,1966849,REXFORD INDUS REALTY,REXR,6010,60,6798,CA
54575,18073,1990907,CHERRY HILL MTG INVST,CHMI,4020,40,6798,NJ
51805,18108,2067287,FINJAN HOLDINGS INC,FNJN,4510,45,7372,CA
54462,18109,1967539,JONES ENERGY INC,JONEQ,1010,10,1311,TX
8788,18110,11582,FARMERS CAPITAL BANK CORP,FFKT,4010,40,6020,KY
54873,18114,2070831,TECOGEN INC,TGEN,2010,20,3621,MA
54470,18145,1966860,PHYSICIANS REALTY TR,DOC,6010,60,6798,WI
54476,18159,1967527,AGIOS PHARMACEUTICALS,AGIO,3520,35,2836,MA
54427,18162,1961087,ESPERION THERAPEUTICS INC,ESPR,3520,35,2834,MI
54701,18171,2040041,NEW HOME CO INC,NWHM,2520,25,1531,CA
54486,18172,1967819,ONCONOVA THERAPEUTICS INC,ONTX,3520,35,2836,PA
54555,18173,1987460,EVOKE PHARMA INC,EVOK,3520,35,2834,CA
56094,18182,2710972,FIDELITY D & D BANCORP INC,FDBC,4010,40,6020,PA
54740,18184,2063087,NATIONAL GENERAL HOLDINGS CP,NGHC,4030,40,6331,NY
44505,18204,4391,ANI PHARMACEUTICALS INC,ANIP,3520,35,2834,MN
56618,18231,2811906,ALKALINE WATER COMPANY INC,WTER,3020,30,2086,AZ
54033,18235,1810168,SAEXPLORATION HOLDINGS INC,SAEXQ,1010,10,1382,TX
56191,18240,2745258,FTE NETWORKS INC,FTNW,2010,20,1600,NY
29505,18241,71,FIRST COMMONWLTH FINL CP/PA,FCF,4010,40,6020,PA
55917,18247,2646954,FNB BANCORP CALIF,FNBG,4010,40,6020,CA
54468,18261,1976443,OWENS REALTY MORTGAGE INC,ORM,4020,40,6798,CA
56521,18264,2913924,FVCBANKCORP INC,FVCB,4010,40,6020,VA
54510,18270,1969812,MARRONE BIO INNOVTIONS,MBII,1510,15,2870,NC
11371,18276,114,FIRST FINANCIAL CORP/IN,THFF,4010,40,6020,IN
7922,18290,22003,DSS INC,DSS,2020,20,7373,NY
54508,18291,1969809,CONTROL4 CORP,CTRL,4520,45,3829,UT
54706,18306,2037422,SANTANDER CONSUMER USA HLDGS,SC,4020,40,6141,TX
8879,18307,197,FIRST LONG ISLAND CORP,FLIC,4010,40,6020,NY
55582,18312,2463669,US FOODS HOLDING CORP,USFD,3010,30,5140,IL
54496,18315,1971352,PRECIGEN INC,PGEN,3520,35,2836,MD
54509,18320,1971346,FOX FACTORY HOLDING CP,FOXF,2510,25,3751,GA
54539,18321,1983570,SISECAM RESOURCES LP,SIRE,1510,15,1400,GA
54480,18323,1964809,OAKTREE STRATEGIC INCOME CP,OCSI,4020,40,6153,CA
16290,18329,40,FIRST BUSEY CORP,BUSE,4010,40,6020,IL
56883,18351,1986971,EQUINOX GOLD CORP,EQX,1510,15,1040,BC
11691,18358,239,FIRST UNITED CORP,FUNC,4010,40,6020,MD
54572,18383,2004281,BRIXMOR PROPERTY GROUP INC,BRX,6010,60,6798,NY
56739,18385,3027141,FRANKLIN FINANCIAL SVCS CORP,FRAF,4010,40,6020,PA
54474,18386,1969520,STRAIGHT PATH COMMUNICATIONS,STRP,5010,50,4812,VA
54949,18392,2121266,CAROLINA FINANCIAL CORP,CARO,4010,40,6020,SC
56046,18398,2689324,EASTSIDE DISTILLING INC,EAST,3020,30,2085,OR
54787,18424,2063103,LIPOCINE INC,LPCN,3520,35,2834,UT
54558,18430,1984469,FIVE PRIME THERAPEUTICS INC,FPRX,3520,35,2836,CA
56887,18434,3081088,ALERUS FINANCIAL CORP,ALRS,4020,40,6020,ND
54503,18441,1972764,SIRIUSPOINT LTD,SPNT,4030,40,6331,
54570,18465,1993111,ANTERO RESOURCES CORP,AR,1010,10,1311,CO
54587,18468,1995392,PLAINS GP HOLDINGS LP,PAGP,1010,10,5171,TX
54557,18469,1987466,FOUNDATION MEDICINE INC,FMI,3520,35,2836,MA
54511,18479,1971663,JASON INDUSTRIES INC,JASNQ,2010,20,3990,WI
54556,18487,1985709,MANDIANT INC,MNDT,4510,45,7373,VA
55028,18490,2145370,LOGICMARK INC,LGMK,3510,35,3845,KY
54495,18494,1972483,INDEPENDENCE REALTY TRUST,IRT,6010,60,6798,PA
54499,18498,1977560,MURPHY USA INC,MUSA,2550,25,5500,AR
54654,18509,2063073,IDEAL POWER INC,IPWR,2010,20,3613,TX
54568,18510,1985116,ACCELERON PHARMA INC,XLRN,3520,35,2836,MA
9389,18533,15055,HORIZON BANCORP INC,HBNC,4010,40,6020,IN
10127,18549,13109,CLEARONE INC,CLRO,4520,45,3663,UT
54627,18556,2009158,CHEGG INC,CHGG,2530,25,7370,CA
54550,18561,1984495,BENEFITFOCUS INC,BNFT,4510,45,7370,SC
54605,18562,1990083,FATE THERAPEUTICS INC,FATE,3520,35,2836,CA
54548,18564,1988113,APPLIED OPTOELECTRONICS INC,AAOI,4520,45,3674,TX
50197,18566,67689,IMMUNE PHARMACEUTICALS INC,IMNPQ,3520,35,2836,NJ
54561,18572,954015,IVERIC BIO INC,ISEE,3520,35,2836,NJ
54561,18572,1987479,IVERIC BIO INC,ISEE,3520,35,2836,NJ
54588,18573,1992573,QTS REALTY TRUST INC,QTS,6010,60,6798,KS
54589,18578,1990089,RE/MAX HOLDINGS INC,RMAX,6010,60,6531,CO
55328,23996,2293431,GLOBAL NET LEASE INC,GNL,6010,60,6798,NY
54563,18624,1988150,PREMIER INC,PINC,3510,35,5122,NC
54657,18629,2006809,LGI HOMES INC,LGIH,2520,25,1531,TX
54541,18630,1988598,RINGCENTRAL INC,RNG,4510,45,7370,CA
54671,18635,2023447,FIDELITY & GUARANTY LIFE,FGL,4030,40,6311,IA
55891,18638,2640453,NEUROTROPE INC,NTRP,3520,35,2836,NY
13743,18654,14325,HARDINGE INC,HDNG,2010,20,3541,PA
54614,18658,1993117,MACROGENICS INC,MGNX,3520,35,2836,MD
54697,18660,2035850,EP ENERGY CORP,EPEGQ,1010,10,1311,TX
11064,18666,2061345,ASENSUS SURGICAL INC,ASXC,3510,35,3841,NC
54574,18675,1990085,BURLINGTON STORES INC,BURL,2550,25,5600,NJ
54562,18677,1988609,PATTERN ENERGY GROUP INC,PEGI,5510,55,4991,CA
54544,18683,1989314,SCIENCE APPLICATIONS INTL CP,SAIC,2020,20,7373,VA
54595,18689,1995404,VEEVA SYSTEMS INC,VEEV,3510,35,7370,CA
55036,18695,2163016,CB FINANCIAL SERVICES INC,CBFV,4010,40,6020,PA
10408,18699,23786,PTC INC,PTC,4510,45,7372,MA
15657,18732,18379,LAKELAND FINANCIAL CORP,LKFN,4010,40,6020,IN
682,18738,28834,DOMINARI HOLDINGS INC,DOMH,3520,35,2836,NY
54598,18745,2004438,ESSENT GROUP LTD,ESNT,4010,40,6351,
54601,18749,2000812,AERIE PHARMACEUTICALS INC,AERI,3520,35,2834,NC
54676,18774,2022876,VALERO ENERGY PARTNERS LP,VLP,1010,10,4610,TX
54552,18779,1988103,LOGAN RIDGE FINANCE CORP,LRFC,4020,40,6797,NC
54610,18792,2006042,GAMING & LEISURE PPTYS,GLPI,6010,60,6798,PA
54615,18839,1990926,POTBELLY CORP,PBPB,2530,25,5812,IL
54628,18842,2004763,CONTAINER STORE GROUP,TCS,2550,25,5700,TX
12874,29762,10322,AROTECH CORP,ARTX,2010,20,3690,MI
54586,18868,1990913,OCI PARTNERS LP,OCIP,1510,15,2860,TX
54638,18872,2006706,TWITTER INC,TWTR,5020,50,7370,CA
59172,18874,3513140,COSMOS HEALTH INC,COSM,3510,35,5122,IL
56372,18875,2818767,EXP WORLD HOLDINGS INC,EXPI,6010,60,6531,WA
54718,18878,2034697,GLYCOMIMETICS INC,GLYC,3520,35,2836,MD
14243,18888,1560214,AMNEAL PHARMACEUTICALS INC,AMRX,3520,35,2834,NJ
54662,18899,2009665,TANDEM DIABETES CARE INC,TNDM,3510,35,3845,CA
54726,18925,2040042,TREVENA INC,TRVN,3520,35,2836,PA
54655,18930,2006211,KARYOPHARM THERAPEUTICS INC,KPTI,3520,35,2834,MA
54685,18938,2019000,XENCOR INC,XNCR,3520,35,2836,CA
54620,18947,2004373,VERACYTE INC,VCYT,3520,35,2835,CA
55281,18978,2243471,ONE GP HOSPITALITY (THE),STKS,2530,25,5812,CO
54735,18982,2041821,ZYLA LIFE SCIENCES,ZCOR,3520,35,2834,PA
54584,19000,2004761,MARCUS & MILLICHAP INC,MMI,6010,60,6531,CA
54792,19025,2052555,SOCIETAL CDMO INC,SCTL,3520,35,2834,PA
54748,19044,2049859,VARONIS SYSTEMS INC,VRNS,4510,45,7372,NY
44057,19057,19926,MBT FINANCIAL CORP,MBTF,4010,40,6036,MI
55777,19071,2538992,CAMPING WORLD HOLDINGS INC,CWH,2550,25,5500,IL
54623,19084,2011982,BRAEMAR HOTELS & RESORTS INC,BHR,6010,60,6798,TX
11403,19094,21699,N B T BANCORP INC,NBTB,4010,40,6020,NY
54646,19107,2007187,ARROWMARK FINANCIAL CORP,BANX,4020,40,6799,NY
54730,19117,2041390,BIOCEPT INC,BIOCQ,3520,35,2835,CA
7764,19124,21512,NASB FINANCIAL INC,NASB,4010,40,6035,MO
7764,19124,2148363,NASB FINANCIAL INC,NASB,4010,40,6035,MO
2545,19129,14211,HALLADOR ENERGY CO,HNRG,1010,10,1220,IN
2545,19129,1646940,HALLADOR ENERGY CO,HNRG,1010,10,1220,IN
14355,19137,22997,OHIO VALLEY BANC CORP,OVBC,4010,40,6020,OH
54680,19143,2022947,KINDRED BIOSCIENCES INC,KIN,3520,35,2836,CA
54723,19149,2040052,ULTRAGENYX PHARMACEUTICAL,RARE,3520,35,2836,CA
12561,19150,23053,OLD SECOND BANCORP INC/IL,OSBC,4010,40,6020,IL
54713,19154,2040055,CARA THERAPEUTICS INC,CARA,3520,35,2836,CT
42396,19159,24094,PENNS WOODS BANCORP INC,PWOD,4010,40,6020,PA
14228,19163,2009179,EXTENDED STAY AMERICA INC,STAY,2530,25,7011,NC
14228,19163,2009180,EXTENDED STAY AMERICA INC,STAY,2530,25,7011,NC
54656,19168,2009659,DEL TACO RESTAURANTS INC,TACO,2530,25,5812,CA
54704,19171,2035861,RSP PERMIAN INC,RSPP,1010,10,1311,TX
54780,19172,2054999,A-MARK PRECIOUS METALS INC,AMRK,4020,40,5051,CA
54640,19175,2013053,VINCE HOLDING CORP,VNCE,2520,25,2300,NY
54696,19184,2035242,CYPRESS ENVIRONMNTL PRTNS LP,CELPQ,1010,10,1389,OK
54745,19189,2046904,SEMLER SCIENTIFIC INC,SMLR,3510,35,3845,CA
54745,19189,3456675,SEMLER SCIENTIFIC INC,SMLR,3510,35,3845,CA
53027,19205,2226426,CAPRICOR THERAPEUTICS INC,CAPR,3520,35,2836,CA
29468,19209,22507,NORTHERN TECH INTL,NTIC,1510,15,2890,MN
9645,19262,7423,COMMUNITY TRUST BANCORP INC,CTBI,4010,40,6020,KY
56909,19267,2034266,DIRTT ENVIRONMENTL SOLUTIONS,DRTTF,2010,20,2522,AB
54739,19274,2044550,INOGEN INC,INGN,3510,35,3845,CA
54760,19275,2063117,BLUEROCK RESIDENTIAL GROWTH,BRG,6010,60,6798,NY
42114,19305,24941,PREFORMED LINE PRODUCTS CO,PLPC,2010,20,3640,OH
10743,19318,23823,PARK NATIONAL CORP,PRK,4010,40,6020,OH
55228,19350,2235663,ECO-STIM ENERGY SOLUTIONS,ESESQ,1010,10,1389,TX
54694,19352,2037919,CARE.COM INC,CRCM,5020,50,7370,MA
7460,19355,28037,SIMMONS FIRST NATL CP  -CL A,SFNC,4010,40,6020,AR
54721,19391,2040031,MALIBU BOATS INC,MBUU,2520,25,3730,TN
10405,19398,919,DENNYS CORP,DENN,2530,25,5812,SC
15916,19398,919,DENNYS CORP,DENN,2530,25,5812,SC
10419,19402,13267,G-III APPAREL GROUP LTD,GIII,2520,25,2300,NY
54720,19412,2040065,INTRA-CELLULAR THERAPIES INC,ITCI,3520,35,2836,NY
54733,19534,2044217,CONCERT PHARMACEUTICLS INC,CNCE,3520,35,2836,MA
54738,19425,2041422,GENOCEA BIOSCIENCES INC,GNCAQ,3520,35,2836,MA
10421,19428,13825,GREAT SOUTHERN BANCORP,GSBC,4010,40,6020,MO
10416,19431,20498,PERMA-PIPE INTERNATIONAL HOL,PPIH,2010,20,3490,IL
11270,19433,23730,PHX MINERALS INC,PHX,1010,10,1311,TX
54753,19440,2041835,LADDER CAPITAL CORP,LADR,4020,40,6798,NY
54749,19442,2041394,CONTINENTAL BUILDING PRODS,CBPX,2010,20,3270,VA
54734,19458,1643723,CARISMA THERAPEUTICS INC,CARM,3520,35,2836,MA
54734,19458,2041832,CARISMA THERAPEUTICS INC,CARM,3520,35,2836,MA
56294,19467,2790715,COCRYSTAL PHARMA INC,COCP,3520,35,2834,WA
54717,19470,2039695,DICERNA PHARMACEUTICALS INC,DRNA,3520,35,2836,MA
54743,19471,2041842,REVANCE THERAPEUTICS INC,RVNC,3520,35,2836,TN
55257,19484,2285930,FTAI AVIATION LTD,FTAI,2010,20,7359,NY
54762,19507,2057821,OUTFRONT MEDIA INC,OUT,6010,60,6798,NY
54737,19511,2043762,FLEXION THERAPEUTICS INC,FLXN,3520,35,2834,MA
54750,19516,2044148,INSTALLED BLDG PRODUCTS INC,IBP,2520,25,1700,OH
54752,19518,2050850,KNOWLES CORP,KN,4520,45,3670,IL
54731,19525,2044205,AGROFRESH SOLUTIONS INC,AGFS,1510,15,2870,PA
54804,19526,2060758,FARMLAND PARTNERS INC,FPI,6010,60,6798,CO
54828,19528,2058282,FG FINANCIAL GROUP INC,FGF,4030,40,6331,FL
54716,19529,2035256,COASTWAY BANCORP INC,CWAY,4010,40,6035,RI
54710,19545,2035560,AMERICAN CAPITAL SR FLTG LTD,ACSF,4020,40,6797,MD
57335,19549,3269925,BIOVIE INC,BIVI,3520,35,2836,NV
11480,19570,26759,S & T BANCORP INC,STBA,4010,40,6020,PA
54754,19574,2044599,GANNETT CO INC,GCI,5020,50,2711,VA
54939,19578,2130988,TRIBUNE PUBLISHING CO,TPCO,5020,50,2711,IL
54786,19581,2061364,LANDS' END INC,LE,2550,25,5961,WI
54859,19582,2072873,CARETRUST REIT INC,CTRE,6010,60,6798,CA
54884,19600,2077438,CYMABAY THERAPEUTICS INC,CBAY,3520,35,2836,CA
54031,19602,1808895,TURTLE BEACH CORP,HEAR,4520,45,3577,NY
3771,19605,25745,RAND CAPITAL CORP,RAND,4020,40,6797,NY
55129,19647,2176262,LENDINGCLUB CORP,LC,4020,40,6141,CA
54830,19649,2061984,SABRE CORP,SABR,4510,45,7370,TX
10349,19692,31080,FEC RESOURCES INC,FECOF,1010,10,1311,BC
12461,19713,31761,ATLANTIC UNION BANKSHRS CRP,AUB,4010,40,6020,VA
54781,19717,2052578,NEOLEUKIN THERAPEUTICS INC,NLTX,3520,35,2834,WA
54778,19718,2053236,ACHAOGEN INC,AKAOQ,3520,35,2836,CA
54867,19719,2071835,RESONANT INC,RESN,4520,45,3674,TX
54790,19730,2055400,PAYLOCITY HOLDING CORP,PCTY,4510,45,7370,IL
54863,19744,2070096,JD.COM INC,JD,2550,25,5961,
54763,19747,2052559,QUOTIENT TECHNOLOGY INC,QUOT,2550,25,7370,UT
54732,19752,2041819,INVESTCORP CRDT MNGMT BDC,ICMB,4020,40,6797,NY
54813,19753,2058567,MAGNITE INC,MGNI,5020,50,7310,NY
55193,19761,2055783,HEPION PHARMACEUTICALS INC,HEPA,3520,35,2836,NJ
55193,19761,2222135,HEPION PHARMACEUTICALS INC,HEPA,3520,35,2836,NJ
58713,19767,3448640,BTCS INC,BTCS,4510,45,7370,MD
55091,19770,2163792,ANTERO MIDSTREAM PARTNERS LP,AM.2,1010,10,1311,CO
54761,19773,2054139,CASTLIGHT HEALTH INC,CSLT,3510,35,7370,CA
54736,19784,2043752,EAGLE PHARMACEUTICALS INC,EGRX,3520,35,2834,NJ
54808,19800,2060160,COREPOINT LODGING INC,CPLG,6010,60,6798,TX
56354,19800,2840128,COREPOINT LODGING INC,CPLG,6010,60,6798,TX
55273,19802,2287852,RIMINI STREET INC,RMNI,4510,45,7370,NV
56362,19815,2834312,FIRST CHOICE BANCORP,FCBP,4010,40,6020,CA
44293,19817,31886,UNIVEST FINANCIAL CORP,UVSP,4010,40,6020,PA
54797,19832,1702279,ARAVIVE INC,ARAV,3520,35,2836,TX
54797,19832,2056204,ARAVIVE INC,ARAV,3520,35,2836,TX
55015,19843,2150895,SMART & FINAL STORES INC,SFS,3010,30,5411,CA
54756,19849,2056222,A10 NETWORKS INC,ATEN,4510,45,3576,CA
54800,19851,2061282,CITY OFFICE REIT INC,CIO,6010,60,6798,TX
58796,19855,3462028,INVENTRUST PROPERTIES CORP,IVT,6010,60,6798,IL
54923,19858,2121576,VERITIV CORP,VRTV,2010,20,5110,GA
54779,19859,2055831,AKEBIA THERAPEUTICS INC,AKBA,3520,35,2836,MA
9239,19873,33106,WASHINGTON TR BANCORP INC,WASH,4010,40,6020,RI
54769,19877,2055815,Q2 HOLDINGS INC,QTWO,4510,45,7370,TX
54796,19881,2057807,2U INC,TWOU,2530,25,8200,MD
54758,19898,2057814,AEROHIVE NETWORKS INC,HIVE.1,4520,45,3576,CA
54805,19906,2059211,GRUBHUB INC,GRUB.2,2550,25,7370,IL
54820,19908,2059180,FIVE9 INC,FIVN,4510,45,7370,CA
54818,19912,2058933,CORIUM INTERNATIONAL INC,CORI,3520,35,2834,MI
54773,19925,2051730,TRIPLEPOINT VENTURE GWTH BDC,TPVG,4020,40,6797,CA
54809,19927,2061627,MOELIS & CO,MC,4020,40,6282,NY
11024,19965,24768,POPE RESOURCES/DE  -LP,POPE,1510,15,800,WA
12702,19966,735451,CREATIVE MEDIA & COM TR CORP,CMCT,6010,60,6798,TX
54777,19967,2057471,APPLIED GENETIC TECHNOLOGIES,AGTC,3520,35,2836,FL
54771,19974,2056211,SIXTH STREET SPECIALTY LENDI,TSLX,4020,40,6797,TX
54798,19977,2057832,ENERGOUS CORP,WATT,2010,20,3690,CA
54759,19989,2056218,AMBER ROAD INC,AMBR,4510,45,7370,NJ
55672,19998,2504679,MEDPACE HOLDINGS INC,MEDP,3520,35,8731,OH
54864,20003,2066595,K2M GROUP HOLDINGS INC,KTWO,3510,35,3841,VA
54855,20010,2070809,AGILE THERAPEUTICS INC,AGRX,3520,35,2834,NJ
54878,20011,2121193,TIMKENSTEEL CORP,TMST,1510,15,3312,OH
54857,20018,2065306,ALDEYRA THERAPEUTICS INC,ALDX,3520,35,2836,MA
5856,20019,8462,CVB FINANCIAL CORP,CVBF,4010,40,6020,CA
54839,20020,2072545,CIVEO CORP,CVEO,2020,20,7011,TX
1167,20029,5745,CAPITAL SOUTHWEST CORP,CSWC,4020,40,6797,TX
54856,20033,2066810,ALDER BIOPHARMACEUTICALS INC,ALDR,3520,35,2836,WA
54868,20040,2065362,SCYNEXIS INC,SCYX,3520,35,2836,NJ
54816,20042,2060475,ADAMAS PHARMACEUTICALS INC,ADMS,3520,35,2834,CA
55040,20044,1701326,BGSF INC,BGSF,2020,20,7363,TX
58674,20074,3434947,PETVIVO HOLDINGS INC,PETV,3510,35,3842,MN
55158,20088,2210362,BOX INC,BOX,4510,45,7370,CA
54920,20089,2079931,TERMINIX GLOBAL HOLDINGS INC,TMX,2530,25,7340,TN
54803,20105,2062760,FS KKR CAPITAL CORP,FSK,4020,40,6797,PA
15307,20109,5716,CAPITAL CITY BK GROUP INC,CCBG,4010,40,6020,FL
54815,20113,2060767,ZOE'S KITCHEN INC,ZOES,2530,25,5812,TX
54826,20115,2060759,PHIBRO ANIMAL HEALTH CORP,PAHC,3520,35,2833,NJ
54812,20116,2061294,PAYCOM SOFTWARE INC,PAYC,4510,45,7370,OK
54929,20126,2128031,ADVANCED DRAINAGE SYSTEMS,WMS,2010,20,3080,OH
54964,20143,2127030,CARECLOUD INC,CCLD,3510,35,7370,NJ
54848,20147,2070828,SUPERIOR DRILLING PRODUCTS,SDPI,1010,10,3533,UT
11324,20185,27355,SCOTTS MIRACLE-GRO CO,SMG,1510,15,2870,OH
10467,20204,5656,ICONIX BRAND GROUP INC,ICON,2520,25,6794,NY
41005,20214,605072,ENERPLUS CORP,ERF,1010,10,1311,AB
54967,20225,2121176,MINERVA NEUROSCIENCES INC,NERV,3520,35,2836,MA
54931,20228,2129696,CATALENT INC,CTLT,3520,35,2834,NJ
54851,20229,2068309,ZENDESK INC,ZEN,4510,45,7370,CA
55033,20232,2163313,KEYSIGHT TECHNOLOGIES INC,KEYS,4520,45,3825,CA
54844,20235,2072537,NOW INC,DNOW,2010,20,5084,TX
11210,20245,4365,CASCADIAN THERAPEUTICS INC,CASC,3520,35,2836,WA
54825,20277,2061651,OPUS BANK,OPB,4010,40,6020,CA
54810,20280,2062748,NEW YORK REIT INC,NYRT,6010,60,6798,MA
54846,20298,2070824,PARSLEY ENERGY INC,PE,1010,10,1311,TX
55361,20299,2310671,LIVE OAK BANCSHARES INC,LOB,4010,40,6020,NC
57905,20307,3342245,ELICIO THERAPEUTICS INC,ELTX,3520,35,2834,NY
54892,20330,2076663,MOBILEIRON INC,MOBL,4510,45,7370,CA
29637,20338,8032,PRIMO WATER CORP,PRMW,3020,30,2086,FL
29155,20339,8038,STREET CAPITAL GROUP INC,CXSNF,4010,40,6162,ON
54850,20344,2071788,WASHINGTON PRIME GROUP INC,WPGGQ,6010,60,6798,OH
52255,20350,805874,DXI CAPITAL CORP,DXIEF,1010,10,1311,BC
54862,20407,2065320,PAPA MURPHY'S HOLDINGS INC,FRSH.2,2530,25,5812,WA
54837,20412,2065312,ARES MANAGEMENT CORP,ARES,4020,40,6282,CA
54841,20422,2070814,HERITAGE INSURANCE HOLDINGS,HRTG,4030,40,6331,FL
26032,20423,14349,CAESARS ENTERTAINMENT CORP,CZR.3,2530,25,7990,NV
26032,20423,1043798,CAESARS ENTERTAINMENT CORP,CZR.3,2530,25,7990,NV
26032,20423,1796209,CAESARS ENTERTAINMENT CORP,CZR.3,2530,25,7990,NV
53998,20423,1796209,CAESARS ENTERTAINMENT CORP,CZR.3,2530,25,7990,NV
6412,20430,28243,SLM CORP,SLM,4020,40,6141,DE
55026,20441,2155644,GWG HOLDINGS INC,GWGHQ,4020,40,6799,TX
54941,20473,2129232,WESTLAKE CHEMICAL PRTNRS LP,WLKP,1510,15,2860,TX
29964,20488,13547,GOLDEN STAR RESOURCES LTD,GSS,1510,15,1040,ON
54876,20502,2120797,RAYONIER ADVANCED MATERIALS,RYAM,1510,15,2820,FL
54912,20513,2078711,MONTAGE RESOURCES CORP,MR,1010,10,1311,TX
54976,20517,2124838,LIMBACH HOLDINGS INC,LMB,2010,20,1700,PA
54976,20517,2562581,LIMBACH HOLDINGS INC,LMB,2010,20,1700,PA
54901,20534,2077423,VIPER ENERGY PARTNERS LP,VNOM,1010,10,6792,TX
54845,20539,2066820,PBF LOGISTICS LP,PBFX,1010,10,4610,NJ
54875,20540,2068647,TRUECAR INC,TRUE,5020,50,7370,CA
26024,20548,5465,COTERRA ENERGY INC,CTRA,1010,10,1311,TX
54854,20550,2066815,ALCENTRA CAPITAL CORP,ABDC.1,4020,40,6797,NY
56124,20554,2722679,NANOVIBRONIX INC,NAOV,3510,35,3845,NY
54963,20567,2129712,MARINUS PHARMACEUTICALS INC,MRNS,3520,35,2836,PA
44718,20600,636185,NOVAGOLD RESOURCES LTD,NG,1510,15,1040,BC
54902,20619,2080604,NEXEO SOLUTIONS INC,NXEO,2010,20,5160,TX
55985,20621,2670940,DERMTECH INC,DMTK,3520,35,2835,CA
54959,20628,2121173,INVESTAR HOLDING CORP,ISTR,4010,40,6020,LA
54888,20644,2079930,GOPRO INC,GPRO,2520,25,3861,CA
54883,20645,2077794,ARDELYX INC,ARDX,3520,35,2836,MA
55537,20649,2419952,SYNDAX PHARMACEUTICALS INC,SNDX,3520,35,2836,MA
13960,20653,9002,DENBURY INC,DEN,1010,10,1311,TX
54881,20659,2079929,AMPHASTAR PHARMACEUTICLS INC,AMPH,3520,35,2834,CA
55001,20661,2152653,V2X INC,VVX,2010,20,8744,CO
13771,20670,23691,PAN AMERICAN SILVER CORP,PAAS,1510,15,1040,BC
55109,20677,2165093,FIRST FOUNDATION INC,FFWM,4010,40,6020,TX
43027,20683,1146915,PENGROWTH ENERGY CORP,PGHEF,1010,10,1311,AB
50844,20684,893316,OBSIDIAN ENERGY LTD,OBE,1010,10,1311,AB
54936,20686,2129744,SYNCHRONY FINANCIAL,SYF,4020,40,6141,CT
55035,20692,2162629,KIMBALL ELECTRONICS INC,KE,4520,45,3674,IN
31116,20695,24920,PRECISION DRILLING CORP,PDS,1010,10,1381,AB
29669,20696,1981197,MASONITE INTERNATIONAL CORP,DOOR,2010,20,2430,FL
54569,20696,1981197,MASONITE INTERNATIONAL CORP,DOOR,2010,20,2430,FL
54995,20699,2141759,LIBERTY TRIPADVISOR HOLDINGS,LTRPA,5020,50,7370,CO
56921,20720,3092453,RELMADA THERAPEUTICS INC,RLMD,3520,35,2834,FL
54907,20748,2073894,ARISTA NETWORKS INC,ANET,4520,45,3576,CA
55876,20756,2626288,MATINAS BIOPHARMA HLDGS INC,MTNB,3520,35,2834,NJ
10486,20779,6908,CISCO SYSTEMS INC,CSCO,4520,45,3576,CA
20378,20791,5749,BLACKSTONE MORTGAGE TR INC,BXMT,4020,40,6798,NY
54934,20798,2127524,PFENEX INC,PFNX,3520,35,2836,CA
54955,20823,2129703,HEALTHEQUITY INC,HQY,3510,35,7370,UT
54980,21006,2127521,INTERSECT ENT INC,XENT,3510,35,3842,CA
55104,20898,2168600,SOLENO THERAPEUTICS INC,SLNO,3520,35,2836,CA
10504,20904,14967,HOLOGIC INC,HOLX,3510,35,3844,MA
54948,20913,2130638,BLUE HILLS BANCORP INC,BHBK,4010,40,6036,MA
54940,20935,2125669,TRUPANION INC,TRUP,4030,40,6324,WA
54971,20943,2125688,SAGE THERAPEUTICS INC,SAGE,3520,35,2836,MA
55057,20944,2161030,SHELL MIDSTREAM PARTNERS LP,SHLX,1010,10,4610,TX
54958,20945,2124876,IRADIMED CORP,IRMD,3510,35,3841,FL
55973,20959,2667399,PLYMOUTH INDL REIT INC,PLYM,6010,60,6798,MA
